2014/1/11,土,4.3,9.0,0.7,0,8.9,0,0,11.73,1.7,3.5,5.5,46,2.5
2014/1/12,日,5.3,9.5,1.4,0,7.4,0,0,10.44,1.9,3.9,6.4,52,5.0
2014/1/13,月,5.1,8.3,2.4,0,8.6,0,0,12.02,3.5,7.1,14.3,35,1.0
2014/1/14,火,4.2,7.7,1.7,0,6.1,0,0,10.72,3.4,6.9,14.8,31,7.0
2014/1/15,水,3.0,4.4,1.8,0,0.4,0,0,2.05,2.4,4.2,7.2,44,7.5
2014/1/16,木,4.8,9.1,-0.2,0,9.1,0,0,12.41,2.3,5.3,8.7,47,0.0
2014/1/17,金,5.8,9.5,2.9,0,7.2,0,0,11.10,2.7,5.3,10.1,41,5.5
2014/1/18,土,5.2,8.6,2.8,0,7.0,0,0,10.50,2.0,4.2,7.1,44,7.0
2014/1/19,日,4.2,7.1,2.0,0.0,9.3,0,0,13.14,4.7,10.3,22.1,40,2.5
2014/1/20,月,4.8,8.5,0.7,0,7.7,0,0,10.64,1.9,5.2,6.8,42,5.3
2014/1/21,火,6.3,11.8,1.8,2.0,6.3,0,0,10.18,2.0,5.6,10.5,50,5.5
2014/1/22,水,5.5,9.6,2.1,1.5,8.6,0,0,12.23,2.3,4.9,8.1,51,4.0
2014/1/23,木,6.5,11.1,2.8,0,9.4,0,0,13.03,2.5,5.2,10.1,35,0.5
2014/1/24,金,7.2,12.6,2.4,0,6.6,0,0,10.84,2.1,3.9,7.0,49,5.3
2014/1/25,土,8.4,12.4,3.0,0,1.2,0,0,7.01,1.3,5.3,10.1,54,9.0
2014/1/26,日,9.5,14.5,2.4,0.0,5.0,0,0,9.23,4.9,9.9,18.0,49,5.3
2014/1/27,月,4.6,7.5,1.4,0,9.5,0,0,13.77,3.2,7.1,12.7,35,2.5
2014/1/28,火,8.8,15.0,1.1,0,9.1,0,0,13.21,3.1,7.0,12.8,39,2.8
2014/1/29,水,8.9,12.8,4.9,0,9.5,0,0,13.75,3.0,6.2,11.5,43,2.0
2014/1/30,木,10.3,15.8,5.1,1.5,0.4,0,0,4.44,2.7,9.0,14.9,69,8.0
2014/1/31,金,9.9,15.9,6.2,0,9.4,0,0,13.78,3.0,6.3,11.5,44,0.0
2014/2/1,土,7.9,12.3,3.8,0,8.1,0,0,12.10,1.8,4.1,6.8,52,6.3
2014/2/2,日,9.3,13.3,6.1,0.0,3.4,0,0,8.30,1.5,3.7,5.7,66,7.5
2014/2/3,月,12.8,17.8,7.0,0,5.9,0,0,10.85,2.2,6.5,9.7,70,8.0
2014/2/4,火,5.0,11.8,0.9,5.0,0.0,0,0,0.95,3.7,8.2,15.0,75,8.5
2014/2/5,水,1.6,5.2,-0.5,0,8.6,0,0,14.81,4.5,7.8,15.6,35,0.8
2014/2/6,木,2.7,6.2,-0.3,0,3.3,0,0,9.76,3.7,6.3,11.3,33,8.0
2014/2/7,金,4.0,7.2,1.1,0,7.7,0,0,14.10,2.9,5.7,13.6,37,8.0
2014/2/8,土,0.3,4.0,-0.9,29.5,0.0,27,22,1.49,4.9,9.0,19.6,86,10.0
2014/2/9,日,5.4,9.2,1.1,1.5,6.7,26,0,14.09,3.9,8.2,17.3,58,7.5
2014/2/10,月,6.0,8.7,3.3,0,4.3,9,0,12.03,2.9,6.3,11.3,38,9.8
2014/2/11,火,3.3,4.6,2.1,0.0,0.0,4,0,6.06,3.5,6.1,10.3,51,10.0
2014/2/12,水,4.8,8.2,2.8,0,2.0,1,0,10.46,3.3,5.8,11.6,49,7.5
2014/2/13,木,5.3,8.2,2.4,0,0.0,0,0,7.32,2.0,4.3,7.0,47,8.0
2014/2/14,金,1.4,5.4,-0.2,28.5,0.0,18,18,1.56,3.8,6.8,12.6,83,10.0
2014/2/15,土,3.9,6.9,-0.2,67.5,0.5,27,9,7.28,5.4,9.8,15.8,79,9.8
2014/2/16,日,6.9,10.0,4.5,0,9.8,10,0,17.47,5.6,11.0,23.1,43,5.0
2014/2/17,月,7.3,12.9,3.9,0,9.3,4,0,15.48,3.6,7.0,13.1,36,1.0
2014/2/18,火,4.7,8.8,2.9,0,8.4,0,0,16.49,4.9,7.8,14.3,34,7.5
2014/2/19,水,4.7,9.0,1.5,0,8.5,0,0,14.28,4.3,7.6,13.2,37,10.0
2014/2/20,木,4.6,7.6,1.4,0,3.9,0,0,10.89,1.9,4.8,8.8,44,10.0
2014/2/21,金,5.5,10.3,2.8,0,9.9,0,0,17.33,3.7,7.0,12.6,35,2.0
2014/2/22,土,5.1,9.5,1.7,0,9.3,0,0,17.14,3.0,6.1,10.0,35,3.5
2014/2/23,日,5.6,8.3,2.9,0,2.6,0,0,9.69,2.2,4.0,6.7,48,8.0
2014/2/24,月,6.3,8.8,4.0,0,2.3,0,0,9.97,2.0,3.7,6.7,50,9.3
2014/2/25,火,8.2,12.9,3.4,0,10.1,0,0,16.66,2.1,5.0,9.3,48,0.0
2014/2/26,水,10.0,14.2,5.7,0,9.9,0,0,17.26,2.8,5.3,8.6,47,1.0
2014/2/27,木,10.0,13.7,6.8,7.5,0.0,0,0,3.40,2.2,6.1,11.1,78,10.0
2014/2/28,金,13.8,18.6,8.5,18.0,5.3,0,0,14.62,3.2,6.7,12.1,62,9.5
2014/3/1,土,8.9,12.7,7.0,1.0,0.0,0,0,1.49,2.2,4.6,8.1,79,10.0
2014/3/2,日,5.6,7.2,4.9,15.0,0.0,0,0,1.82,2.7,4.5,8.5,89,10.0
2014/3/3,月,6.6,10.9,4.4,1.0,3.7,0,0,11.67,3.1,6.3,10.9,57,7.0
2014/3/4,火,6.9,10.9,2.3,1.0,9.4,0,0,17.75,2.6,5.6,9.3,47,7.3
2014/3/5,水,6.5,9.3,4.8,30.0,0.0,0,0,2.39,2.8,6.8,14.1,85,7.8
2014/3/6,木,5.4,9.0,3.0,0,10.5,0,0,20.05,5.6,10.2,19.8,31,3.3
2014/3/7,金,4.4,9.2,1.8,0.0,5.7,0,0,15.26,3.3,6.6,11.7,35,7.3
2014/3/8,土,5.9,10.2,1.9,0,10.9,0,0,19.62,2.9,5.8,9.5,36,2.5
2014/3/9,日,6.4,9.9,3.1,0,7.0,0,0,16.37,2.6,5.0,9.0,47,4.8
2014/3/10,月,4.9,8.8,1.4,0,7.4,0,0,16.47,4.9,9.4,17.7,37,4.0
2014/3/11,火,6.1,11.1,1.3,0,11.2,0,0,21.22,3.3,6.4,10.5,35,0.0
2014/3/12,水,11.0,16.6,3.3,0,8.9,0,0,18.20,2.7,6.1,10.4,43,4.3
2014/3/13,木,12.3,18.2,8.5,30.5,0.6,0,0,4.25,3.8,9.5,20.6,79,9.3
2014/3/14,金,10.1,13.4,6.7,0.0,0.1,0,0,6.10,3.6,7.4,12.5,47,8.8
2014/3/15,土,8.3,12.0,4.5,0,10.0,0,0,21.46,4.1,7.4,14.3,41,4.3
2014/3/16,日,10.8,17.5,4.5,0,11.0,0,0,20.36,2.8,6.9,12.6,49,0.3
2014/3/17,月,12.1,16.8,6.6,0,10.8,0,0,20.15,3.1,7.1,11.6,50,0.3
2014/3/18,火,15.4,20.3,8.2,0.0,9.7,0,0,19.00,4.8,11.8,21.5,62,3.5
2014/3/19,水,11.2,13.5,9.7,0,4.0,0,0,11.51,3.5,7.1,13.5,43,7.3
2014/3/20,木,8.1,10.4,6.7,17.0,0.0,0,0,1.97,2.8,5.5,9.6,83,10.0
2014/3/21,金,10.1,14.5,7.0,0.0,8.7,0,0,18.17,5.2,9.8,21.6,38,4.5
2014/3/22,土,9.3,14.0,5.1,0.0,11.0,0,0,22.86,3.9,6.4,12.9,37,2.8
2014/3/23,日,11.6,16.8,7.2,0,10.5,0,0,21.56,3.0,6.0,11.0,37,1.5
2014/3/24,月,13.6,18.5,8.5,0,11.3,0,0,22.45,3.5,6.8,12.7,37,2.5
2014/3/25,火,16.6,22.3,11.5,0,10.3,0,0,20.94,2.5,5.3,9.6,43,2.8
2014/3/26,水,16.4,19.4,13.8,0.0,0.5,0,0,9.44,2.6,6.7,12.2,57,10.0
2014/3/27,木,12.6,15.4,10.0,4.5,0.0,0,0,1.95,2.5,5.3,9.9,79,8.8
2014/3/28,金,14.8,20.2,8.4,0,11.6,0,0,21.84,3.0,6.6,11.0,52,0.3
2014/3/29,土,17.7,22.2,13.4,0,9.5,0,0,20.95,3.9,6.7,11.8,50,10.0
2014/3/30,日,16.5,19.3,14.9,13.5,0.4,0,0,3.11,5.4,11.3,24.0,79,10.0
2014/3/31,月,15.7,20.1,12.7,0,10.3,0,0,23.89,5.5,10.2,19.6,32,8.8
2014/4/1,火,13.9,18.1,10.9,0,10.0,0,0,21.73,3.1,6.8,10.9,34,5.8
2014/4/2,水,15.2,19.6,10.0,0.0,7.6,0,0,19.19,2.6,6.2,10.9,54,8.8
2014/4/3,木,13.8,15.6,12.9,65.0,0.0,0,0,2.84,2.0,3.4,5.7,90,10.0
2014/4/4,金,15.3,22.0,11.0,40.0,4.4,0,0,14.60,3.7,8.8,18.1,69,6.3
2014/4/5,土,11.4,14.9,8.4,0.0,7.0,0,0,19.78,3.7,8.6,14.5,42,5.3
2014/4/6,日,9.0,13.4,6.4,7.0,4.7,0,0,14.78,3.2,8.8,17.8,57,7.0
2014/4/7,月,11.4,16.5,6.3,0,11.2,0,0,24.60,3.1,6.1,10.4,44,2.8
2014/4/8,火,15.8,22.3,9.2,0,11.5,0,0,22.74,2.0,4.7,6.8,48,0.0
2014/4/9,水,15.5,20.4,11.3,0,8.2,0,0,19.38,2.5,5.8,9.7,54,4.0
2014/4/10,木,16.1,22.9,10.3,0,10.7,0,0,22.35,3.9,9.9,19.0,50,1.0
2014/4/11,金,12.9,18.7,7.7,0,10.8,0,0,24.99,3.9,9.3,17.1,26,0.5
2014/4/12,土,14.6,20.0,9.3,0,11.7,0,0,25.34,2.8,5.3,9.5,19,4.8
2014/4/13,日,14.4,18.7,9.6,0,7.0,0,0,19.17,2.5,6.3,12.1,33,8.3
2014/4/14,月,14.0,17.6,11.1,0.0,8.4,0,0,22.09,3.2,6.1,9.9,55,5.0
2014/4/15,火,16.3,20.6,10.3,0,11.8,0,0,25.55,3.4,7.1,11.8,53,0.0
2014/4/16,水,18.7,23.3,13.8,0,10.5,0,0,21.70,3.0,8.4,13.9,45,7.5
2014/4/17,木,17.7,21.8,13.5,0,9.6,0,0,22.16,2.8,5.2,8.8,57,5.0
2014/4/18,金,11.8,18.2,8.6,0.5,0.0,0,0,3.44,2.7,5.0,9.1,78,10.0
2014/4/19,土,11.7,17.9,8.4,0.5,5.9,0,0,19.85,3.2,6.4,11.0,61,8.8
2014/4/20,日,11.0,14.1,6.9,0.0,1.1,0,0,12.49,2.4,4.6,7.9,64,10.0
2014/4/21,月,13.4,17.5,10.0,7.0,0.2,0,0,6.00,2.7,7.2,12.7,87,10.0
2014/4/22,火,15.2,20.0,12.3,4.5,4.9,0,0,13.09,2.7,6.1,9.6,78,9.8
2014/4/23,水,16.2,21.3,11.9,3.5,10.1,0,0,24.28,2.8,6.6,9.9,54,5.0
2014/4/24,木,16.6,21.7,12.7,0,10.4,0,0,24.29,3.1,7.8,12.3,54,1.3
2014/4/25,金,17.8,22.5,12.9,0,11.7,0,0,25.74,3.2,5.8,8.9,56,4.3
2014/4/26,土,18.2,23.9,14.1,0,12.1,0,0,25.29,3.0,5.7,9.9,58,0.0
2014/4/27,日,18.1,22.7,14.7,0,12.2,0,0,27.16,4.0,7.0,12.6,56,0.0
